CHAMP1_POSITION,CHAMP2_POSITION,YEAR,SEASON,TEAM,CHAMP1_TYPE,CHAMP2_TYPE,VICTORY,DEFEAT,TOTALPLAYED,PERCENTVICTORY,PERCENTDEFEAT
AD_CARRY,SUPPORT,2014,Summer,Red,['Physical_damage'],"['Debuff', 'Sight']",10,8,18,0.5555555555555556,0.4444444444444444
AD_CARRY,SUPPORT,2014,Summer,Red,['Physical_damage'],['Debuff'],1,1,2,0.5,0.5
AD_CARRY,SUPPORT,2014,Summer,Red,['Physical_damage'],['Magic_damage'],10,8,18,0.5555555555555556,0.4444444444444444
AD_CARRY,SUPPORT,2014,Summer,Red,['Physical_damage'],['Sight'],1,2,3,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2014,Summer,Red,['Physical_damage'],['Spell_shield'],2,2,4,0.5,0.5
AD_CARRY,SUPPORT,2014,Summer,Red,['Physical_damage'],['True_damage'],9,5,14,0.6428571428571429,0.35714285714285715
AD_CARRY,SUPPORT,2014,Summer,Red,['Physical_damage'],['Untargetability'],0,2,2,0.0,1.0
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],['Aura'],6,3,9,0.6666666666666666,0.3333333333333333
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],"['Combat_status', 'Debuff', 'Untargetability']",0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],['Combat_status'],0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],"['Dash', 'Sight']",2,3,5,0.4,0.6
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],['Dash'],3,5,8,0.375,0.625
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],"['Debuff', 'Sight']",2,3,5,0.4,0.6
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],['Debuff'],1,0,1,1.0,0.0
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],"['Magic_damage', 'Physical_damage', 'Debuff']",0,2,2,0.0,1.0
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],['Magic_damage'],2,3,5,0.4,0.6
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],['Sight'],3,3,6,0.5,0.5
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],['Spell_shield'],0,2,2,0.0,1.0
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],['True_damage'],7,3,10,0.7,0.3
AD_CARRY,SUPPORT,2014,Summer,Red,['Sight'],['Untargetability'],0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']",['Aura'],8,0,8,1.0,0.0
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']","['Combat_status', 'Debuff', 'Untargetability']",0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']",['Combat_status'],0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']","['Dash', 'Sight']",2,4,6,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']",['Dash'],3,4,7,0.42857142857142855,0.5714285714285714
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']","['Debuff', 'Sight']",2,4,6,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']",['Debuff'],1,0,1,1.0,0.0
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']",['Magic_damage'],2,4,6,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']",['Sight'],1,1,2,0.5,0.5
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']",['True_damage'],9,0,9,1.0,0.0
AD_CARRY,SUPPORT,2014,Summer,Red,"['True_damage', 'Debuff']",['Untargetability'],0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],['Aura'],15,18,33,0.45454545454545453,0.5454545454545454
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],"['Blink', 'Dash']",0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],['Combat_status'],15,4,19,0.7894736842105263,0.21052631578947367
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],"['Dash', 'Sight']",15,13,28,0.5357142857142857,0.4642857142857143
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],['Dash'],33,25,58,0.5689655172413793,0.43103448275862066
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],"['Debuff', 'Sight']",17,13,30,0.5666666666666667,0.43333333333333335
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],['Debuff'],6,7,13,0.46153846153846156,0.5384615384615384
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],"['Magic_damage', 'Physical_damage', 'Debuff']",6,5,11,0.5454545454545454,0.45454545454545453
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],['Magic_damage'],15,13,28,0.5357142857142857,0.4642857142857143
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],"['Physical_damage', 'True_damage']",6,1,7,0.8571428571428571,0.14285714285714285
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],['Sight'],11,11,22,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],['Spell_shield'],8,1,9,0.8888888888888888,0.1111111111111111
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],['True_damage'],15,15,30,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,['Aura'],['Untargetability'],15,4,19,0.7894736842105263,0.21052631578947367
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Blink', 'Magic_damage']",['Aura'],4,7,11,0.36363636363636365,0.6363636363636364
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Blink', 'Magic_damage']","['Dash', 'Sight']",1,2,3,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Blink', 'Magic_damage']",['Dash'],6,4,10,0.6,0.4
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Blink', 'Magic_damage']","['Debuff', 'Sight']",1,2,3,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Blink', 'Magic_damage']",['Debuff'],0,3,3,0.0,1.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Blink', 'Magic_damage']","['Magic_damage', 'Physical_damage', 'Debuff']",2,0,2,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Blink', 'Magic_damage']",['Magic_damage'],1,2,3,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Blink', 'Magic_damage']","['Physical_damage', 'True_damage']",3,0,3,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Blink', 'Magic_damage']",['Sight'],2,3,5,0.4,0.6
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Blink', 'Magic_damage']",['True_damage'],4,5,9,0.4444444444444444,0.5555555555555556
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']",['Aura'],6,3,9,0.6666666666666666,0.3333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']",['Combat_status'],1,1,2,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']","['Dash', 'Sight']",6,3,9,0.6666666666666666,0.3333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']",['Dash'],6,7,13,0.46153846153846156,0.5384615384615384
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']","['Debuff', 'Sight']",6,3,9,0.6666666666666666,0.3333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']",['Debuff'],0,4,4,0.0,1.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']",['Magic_damage'],6,3,9,0.6666666666666666,0.3333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']",['Sight'],2,1,3,0.6666666666666666,0.3333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']",['Spell_shield'],5,2,7,0.7142857142857143,0.2857142857142857
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']",['True_damage'],5,5,10,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Debuff', 'Sight']",['Untargetability'],1,1,2,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']",['Aura'],6,6,12,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']",['Combat_status'],7,4,11,0.6363636363636364,0.36363636363636365
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']","['Dash', 'Sight']",17,6,23,0.7391304347826086,0.2608695652173913
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']",['Dash'],21,11,32,0.65625,0.34375
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']","['Debuff', 'Sight']",17,6,23,0.7391304347826086,0.2608695652173913
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']",['Debuff'],3,2,5,0.6,0.4
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']","['Magic_damage', 'Physical_damage', 'Debuff']",1,1,2,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']",['Magic_damage'],18,7,25,0.72,0.28
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']","['Physical_damage', 'True_damage']",1,2,3,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']",['Sight'],4,1,5,0.8,0.2
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']",['Spell_shield'],4,3,7,0.5714285714285714,0.42857142857142855
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']",['True_damage'],5,7,12,0.4166666666666667,0.5833333333333334
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Dash', 'Untargetability']",['Untargetability'],8,4,12,0.6666666666666666,0.3333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],['Aura'],83,79,162,0.5123456790123457,0.4876543209876543
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],"['Blink', 'Dash']",8,0,8,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],"['Combat_status', 'Debuff', 'Untargetability']",1,0,1,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],"['Combat_status', 'Untargetability']",0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],['Combat_status'],36,26,62,0.5806451612903226,0.41935483870967744
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],"['Dash', 'Sight']",66,37,103,0.6407766990291263,0.3592233009708738
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],['Dash'],114,85,199,0.5728643216080402,0.4271356783919598
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],"['Debuff', 'Sight']",68,36,104,0.6538461538461539,0.34615384615384615
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],['Debuff'],23,30,53,0.4339622641509434,0.5660377358490566
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],"['Magic_damage', 'Physical_damage', 'Debuff']",21,25,46,0.45652173913043476,0.5434782608695652
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],['Magic_damage'],69,41,110,0.6272727272727273,0.37272727272727274
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],"['Physical_damage', 'True_damage']",9,3,12,0.75,0.25
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],['Sight'],65,61,126,0.5158730158730159,0.48412698412698413
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],['Spell_shield'],31,30,61,0.5081967213114754,0.4918032786885246
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],['True_damage'],74,69,143,0.5174825174825175,0.4825174825174825
AD_CARRY,SUPPORT,2015,Spring,Blue,['Dash'],['Untargetability'],38,29,67,0.5671641791044776,0.43283582089552236
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']",['Aura'],23,19,42,0.5476190476190477,0.4523809523809524
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']",['Combat_status'],8,4,12,0.6666666666666666,0.3333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']","['Dash', 'Sight']",22,13,35,0.6285714285714286,0.37142857142857144
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']",['Dash'],34,24,58,0.5862068965517241,0.41379310344827586
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']","['Debuff', 'Sight']",22,13,35,0.6285714285714286,0.37142857142857144
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']",['Debuff'],9,7,16,0.5625,0.4375
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']","['Magic_damage', 'Physical_damage', 'Debuff']",2,3,5,0.4,0.6
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']",['Magic_damage'],23,14,37,0.6216216216216216,0.3783783783783784
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']","['Physical_damage', 'True_damage']",2,2,4,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']",['Sight'],14,11,25,0.56,0.44
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']",['Spell_shield'],6,11,17,0.35294117647058826,0.6470588235294118
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']",['True_damage'],22,16,38,0.5789473684210527,0.42105263157894735
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Debuff', 'Sight']",['Untargetability'],9,5,14,0.6428571428571429,0.35714285714285715
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],['Aura'],23,19,42,0.5476190476190477,0.4523809523809524
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],['Combat_status'],8,4,12,0.6666666666666666,0.3333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],"['Dash', 'Sight']",22,13,35,0.6285714285714286,0.37142857142857144
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],['Dash'],34,24,58,0.5862068965517241,0.41379310344827586
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],"['Debuff', 'Sight']",22,13,35,0.6285714285714286,0.37142857142857144
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],['Debuff'],9,7,16,0.5625,0.4375
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],"['Magic_damage', 'Physical_damage', 'Debuff']",2,3,5,0.4,0.6
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],['Magic_damage'],23,14,37,0.6216216216216216,0.3783783783783784
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],"['Physical_damage', 'True_damage']",2,2,4,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],['Sight'],14,11,25,0.56,0.44
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],['Spell_shield'],6,11,17,0.35294117647058826,0.6470588235294118
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],['True_damage'],22,16,38,0.5789473684210527,0.42105263157894735
AD_CARRY,SUPPORT,2015,Spring,Blue,['Debuff'],['Untargetability'],9,5,14,0.6428571428571429,0.35714285714285715
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']",['Aura'],18,25,43,0.4186046511627907,0.5813953488372093
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']","['Blink', 'Dash']",2,0,2,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']","['Combat_status', 'Debuff', 'Untargetability']",1,0,1,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']","['Combat_status', 'Untargetability']",0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']",['Combat_status'],8,5,13,0.6153846153846154,0.38461538461538464
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']","['Dash', 'Sight']",14,10,24,0.5833333333333334,0.4166666666666667
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']",['Dash'],26,21,47,0.5531914893617021,0.44680851063829785
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']","['Debuff', 'Sight']",16,9,25,0.64,0.36
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']",['Debuff'],5,6,11,0.45454545454545453,0.5454545454545454
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']","['Magic_damage', 'Physical_damage', 'Debuff']",7,8,15,0.4666666666666667,0.5333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']",['Magic_damage'],15,9,24,0.625,0.375
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']","['Physical_damage', 'True_damage']",2,0,2,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']",['Sight'],19,16,35,0.5428571428571428,0.45714285714285713
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']",['Spell_shield'],7,6,13,0.5384615384615384,0.46153846153846156
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']",['True_damage'],18,20,38,0.47368421052631576,0.5263157894736842
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Dash']",['Untargetability'],9,5,14,0.6428571428571429,0.35714285714285715
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']",['Aura'],18,25,43,0.4186046511627907,0.5813953488372093
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']","['Blink', 'Dash']",2,0,2,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']","['Combat_status', 'Debuff', 'Untargetability']",1,0,1,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']","['Combat_status', 'Untargetability']",0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']",['Combat_status'],8,5,13,0.6153846153846154,0.38461538461538464
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']","['Dash', 'Sight']",14,10,24,0.5833333333333334,0.4166666666666667
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']",['Dash'],26,21,47,0.5531914893617021,0.44680851063829785
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']","['Debuff', 'Sight']",16,9,25,0.64,0.36
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']",['Debuff'],5,6,11,0.45454545454545453,0.5454545454545454
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']","['Magic_damage', 'Physical_damage', 'Debuff']",7,8,15,0.4666666666666667,0.5333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']",['Magic_damage'],15,9,24,0.625,0.375
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']","['Physical_damage', 'True_damage']",2,0,2,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']",['Sight'],19,16,35,0.5428571428571428,0.45714285714285713
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']",['Spell_shield'],7,6,13,0.5384615384615384,0.46153846153846156
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']",['True_damage'],18,20,38,0.47368421052631576,0.5263157894736842
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Debuff']",['Untargetability'],9,5,14,0.6428571428571429,0.35714285714285715
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']",['Aura'],22,32,54,0.4074074074074074,0.5925925925925926
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']","['Blink', 'Dash']",2,0,2,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']","['Combat_status', 'Debuff', 'Untargetability']",1,0,1,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']","['Combat_status', 'Untargetability']",0,1,1,0.0,1.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']",['Combat_status'],8,5,13,0.6153846153846154,0.38461538461538464
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']","['Dash', 'Sight']",15,12,27,0.5555555555555556,0.4444444444444444
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']",['Dash'],32,25,57,0.5614035087719298,0.43859649122807015
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']","['Debuff', 'Sight']",17,11,28,0.6071428571428571,0.39285714285714285
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']",['Debuff'],5,9,14,0.35714285714285715,0.6428571428571429
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']","['Magic_damage', 'Physical_damage', 'Debuff']",9,8,17,0.5294117647058824,0.47058823529411764
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']",['Magic_damage'],16,11,27,0.5925925925925926,0.4074074074074074
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']","['Physical_damage', 'True_damage']",5,0,5,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']",['Sight'],21,19,40,0.525,0.475
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']",['Spell_shield'],7,6,13,0.5384615384615384,0.46153846153846156
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']",['True_damage'],22,25,47,0.46808510638297873,0.5319148936170213
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Magic_damage', 'Sight']",['Untargetability'],9,5,14,0.6428571428571429,0.35714285714285715
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],['Aura'],40,57,97,0.41237113402061853,0.5876288659793815
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],"['Blink', 'Dash']",4,0,4,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],"['Combat_status', 'Debuff', 'Untargetability']",2,0,2,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],"['Combat_status', 'Untargetability']",0,2,2,0.0,1.0
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],['Combat_status'],16,10,26,0.6153846153846154,0.38461538461538464
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],"['Dash', 'Sight']",29,22,51,0.5686274509803921,0.43137254901960786
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],['Dash'],58,46,104,0.5576923076923077,0.4423076923076923
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],"['Debuff', 'Sight']",33,20,53,0.6226415094339622,0.37735849056603776
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],['Debuff'],10,15,25,0.4,0.6
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],"['Magic_damage', 'Physical_damage', 'Debuff']",16,16,32,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],['Magic_damage'],31,20,51,0.6078431372549019,0.39215686274509803
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],"['Physical_damage', 'True_damage']",7,0,7,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],['Sight'],40,35,75,0.5333333333333333,0.4666666666666667
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],['Spell_shield'],14,12,26,0.5384615384615384,0.46153846153846156
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],['True_damage'],40,45,85,0.47058823529411764,0.5294117647058824
AD_CARRY,SUPPORT,2015,Spring,Blue,['Magic_damage'],['Untargetability'],18,10,28,0.6428571428571429,0.35714285714285715
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Debuff']",['Aura'],4,2,6,0.6666666666666666,0.3333333333333333
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Debuff']","['Dash', 'Sight']",1,2,3,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Debuff']",['Dash'],3,3,6,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Debuff']","['Debuff', 'Sight']",1,2,3,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Debuff']",['Debuff'],1,1,2,0.5,0.5
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Debuff']",['Magic_damage'],1,2,3,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Debuff']","['Physical_damage', 'True_damage']",1,0,1,1.0,0.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Debuff']",['Sight'],1,5,6,0.16666666666666666,0.8333333333333334
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Debuff']",['Spell_shield'],2,3,5,0.4,0.6
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Debuff']",['True_damage'],5,3,8,0.625,0.375
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Untargetability']",['Aura'],4,7,11,0.36363636363636365,0.6363636363636364
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Untargetability']","['Dash', 'Sight']",1,2,3,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Untargetability']",['Dash'],6,4,10,0.6,0.4
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Untargetability']","['Debuff', 'Sight']",1,2,3,0.3333333333333333,0.6666666666666666
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Untargetability']",['Debuff'],0,3,3,0.0,1.0
AD_CARRY,SUPPORT,2015,Spring,Blue,"['Physical_damage', 'Untargetability']","['Magic_damage', 'Physical_damage', 'Debuff']",2,0,2,1.0,0.0
